15 1392.492188 1726.844727 15.624999 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 1.000000 2 0 0.000000
9 1161.415161 1591.600830 4.625000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 1.000000 0 0 0.000000
9 1159.792603 1869.032959 4.625000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 1.000000 0 0 0.000000
12 1028.451050 1732.066040 13.625000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -89.000000 1.000000 2 0 0.000000
2 264.000000 3936.000000 -32.875000 0.000000 -25.249001 0.000000 0.000000 0.000000 1.000000 30.000000 -25.249001 0.000000 0 0 0.000000
4 72.000000 3936.000000 5.008333 0.000000 0.000000 0.000000 0.470588 0.000000 0.882353 30.000000 0.000000 0.000000 0 0 0.000000
4 -248.000000 3904.000000 18.790916 0.000000 0.000000 0.000000 -0.588172 0.000000 0.808736 30.000000 0.000000 0.000000 0 0 0.000000
17 315.468414 897.476318 -7.875000 0.000000 -1.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -1.000000 1.000000 2 0 0.000000
3 -119.000000 3999.000000 31.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
1 272.000000 4064.000000 -32.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
1 40.000000 4400.000000 22.075001 0.000000 180.000000 0.000000 0.470588 0.000000 0.882353 30.000000 180.000000 0.000000 0 0 0.000000
4 264.000000 4376.000000 -32.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
4 -416.000000 4168.000000 12.972744 0.000000 0.000000 0.000000 0.588172 0.000000 0.808736 30.000000 0.000000 0.000000 0 0 0.000000
4 -24.000000 4312.000000 31.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
18 -2050.858643 3193.822021 4.125000 0.000000 179.000000 0.000000 0.000000 0.000000 1.000000 30.000000 179.000000 1.000000 2 0 0.000000
19 -449.933929 3345.076416 -31.875000 0.000000 -179.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -179.000000 1.000000 2 0 0.000000
